# Gene Family	ExtractionBlank_S77_R1_cat_kneaddata_Abundance-RPKs	Serife-CON1_S49_R1_cat_kneaddata_Abundance-RPKs	Serife-CON2_S50_R1_cat_kneaddata_Abundance-RPKs	Serife-CON3_S51_R1_cat_kneaddata_Abundance-RPKs	Serife-CON4_S52_R1_cat_kneaddata_Abundance-RPKs	Serife-CON5_S53_R1_cat_kneaddata_Abundance-RPKs	Serife-CON6_S54_R1_cat_kneaddata_Abundance-RPKs	Serife-KD1_S69_R1_cat_kneaddata_Abundance-RPKs	Serife-KD2_S70_R1_cat_kneaddata_Abundance-RPKs	Serife-KD3_S71_R1_cat_kneaddata_Abundance-RPKs	Serife-KD4_S72_R1_cat_kneaddata_Abundance-RPKs	Serife-KD5_S73_R1_cat_kneaddata_Abundance-RPKs	Serife-KD6_S74_R1_cat_kneaddata_Abundance-RPKs	Serife-KD7_S75_R1_cat_kneaddata_Abundance-RPKs	Serife-KD8_S76_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD1_S61_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD2_S62_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD3_S63_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD4_S64_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD5_S65_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD6_S66_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD7_S67_R1_cat_kneaddata_Abundance-RPKs	Serife-MMKD8_S68_R1_cat_kneaddata_Abundance-RPKs	Serife-SCOP1_S55_R1_cat_kneaddata_Abundance-RPKs	Serife-SCOP2_S56_R1_cat_kneaddata_Abundance-RPKs	Serife-SCOP3_S57_R1_cat_kneaddata_Abundance-RPKs	Serife-SCOP4_S58_R1_cat_kneaddata_Abundance-RPKs	Serife-SCOP5_S59_R1_cat_kneaddata_Abundance-RPKs	Serife-SCOP6_S60_R1_cat_kneaddata_Abundance-RPKs
K07552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.202183
K07559	0.0	0.187545	0.0	0.41909359999999996	0.0	0.0	0.520348	0.0	3.61881	0.0	0.0	1.0090609	0.201697	1.2713480000000001	0.7859229999999999	1.72011	1.383886	0.365157	0.685137	1.2543	0.0	0.936731	0.550941	0.205848	0.878028	1.06197	0.263126	0.0	0.0
K07560	0.0	3.077483	2.0242489999999997	3.6218679999999996	2.139465	2.5285799000000004	1.527748	7.23702	3.3819480000000004	6.85884	2.8323919999999996	21.208204000000002	15.259057000000002	17.388692	18.2024158	2.599463	2.3879070000000002	1.3053949999999999	0.966038	0.0	5.398454	3.696338	0.99584	1.867803	2.779979	6.972891000000001	3.7276940000000005	1.294642	8.3672853
K07566	0.0	0.244166	1.83684	1.4620009999999999	1.210384	1.997483	3.267262	4.39739	8.21708	4.50317	7.836441000000001	5.4828980000000005	7.967653	2.937907	6.335185	5.403370000000001	4.0999110000000005	1.46528	2.11966	5.44445	7.132848	2.1799470000000003	3.66787	3.689263	0.66833	5.353678	1.7815699999999999	1.033354	6.1914679999999995
K07568	0.0	4.84895	5.330218	4.177945	5.225076	7.1976372	3.6364321000000004	18.9027	31.794643	21.085012	13.846046000000001	29.668139	18.533811	25.3365656	32.906760999999996	3.1553180000000003	3.111363	3.964683	5.615748000000001	8.20731	3.200004	3.367647	4.31688	4.206285	2.648836	3.7021782	4.685869	3.2152019999999997	5.782371
K07570	0.0	1.00894	0.647669	0.232962	0.746607	0.0	0.502769	0.0	1.92806	0.0	0.620175	0.869501	0.0	0.0	0.746972	1.13342	0.0	0.0	0.0	0.0	0.0	1.23089	0.0	2.51547	1.69673	6.61185	0.57838	0.768133	0.0
K07571	0.0	0.488453	3.34278	1.58082	2.443794	0.833515	2.794644	0.0	0.0	0.0	2.33297	0.365141	0.0	0.0	0.843141	1.15034	1.66769	5.145797	5.661212000000001	0.0	2.372675	3.58782	1.32927	5.508570000000001	0.643499	0.36437	2.313665	2.5536899999999996	1.442172
K07574	0.0	1.8519500000000002	5.658782	1.482592	3.435251	4.741299	2.337142	5.907321	1.985349	8.357384	5.048036	3.4777	4.5214859999999994	7.328110000000001	2.6250115999999997	6.444027	4.62152	4.345248	4.938968	5.31983	1.51972	3.798055	5.837368	3.105914	3.1260239999999997	1.0790250000000001	3.74277	3.090392	8.292295000000001
K07576	0.0	0.0	0.579873	0.357483	0.0	0.822038	0.0	0.0	0.0	1.19132	2.42939	0.225219	0.0	0.0	0.0	1.03309	1.29182	0.0	0.841427	0.0	2.279997	0.699837	0.0	1.1039599999999998	0.0	0.952294	0.452504	0.0	0.116553
K07584	0.0	0.590234	1.169	1.329301	0.800057	0.923254	2.297562	0.718771	3.50894	1.89492	3.1086020000000003	5.836168000000001	6.551338	0.9248506999999999	4.276935	37.4149	5.87171	1.49938	1.232609	6.1366499999999995	4.67373	1.052518	2.2559940000000003	0.39548	0.0	2.367985	1.1985679	3.0363219999999997	4.280644
K07586	0.0	0.690207	0.543396	0.0	0.36788	0.0	0.0	0.0	3.21106	0.0	0.410259	0.86168	1.03751	0.0	0.0	1.802893	0.349905	0.0	0.0	0.0	1.76595	1.68207	0.0	1.61068	2.04038	8.57846	1.6399	0.318736	0.533825
K07588	0.0	0.928498	0.111719	1.7119299	1.010914	1.197316	1.199742	9.16578	15.69758	7.02641	7.093612	12.905294	8.98598	11.672516	14.607289999999999	0.323464	0.145883	1.764005	0.43811449999999996	3.3998209999999998	1.38837	0.211134	0.964494	0.47929	0.0	0.0	0.536762	0.685075	1.376532
K07589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.583653	0.114259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0515721	0.0	0.270081	0.0468906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07636	0.0	0.184192	0.810602	1.4539300000000002	0.751422	1.804602	0.436924	1.65745	5.88079	4.437466	5.304633000000001	11.314588999999998	6.3223	8.985762	11.30471	0.0	0.0	2.13103	0.0	0.764149	0.0	0.242337	0.0	2.332827	1.02843	0.152698	0.8537859999999999	0.342317	3.6277920000000003
K07637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1223634	0.0	0.0	0.46544979999999997	0.1550663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166721
K07640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.678194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46113	0.167207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.410711	0.081481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6931	0.125741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.327925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.267709	0.0	0.0	1.04953	0.27638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07646	0.0	0.0	0.0	0.0	0.0	0.22803	0.0	0.0	0.0	0.308691	1.7340514	2.562043	4.419352999999999	0.3341566	1.3207304999999998	0.216361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4278189	0.492473	1.64786
K07647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2552255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132137	0.0	0.0	0.462666	0.0288494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.657149	1.06584	1.81135	0.0	0.39577	0.675583	0.0	1.355	1.39308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.16384
K07651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.184672
K07652	0.0	0.19105	0.0	0.201937	0.261709	0.12674	0.0	0.0	0.0	0.0	0.811031	1.47485	1.67019	1.0946	1.32785	0.0	0.621336	0.0	1.3632	0.0	0.0	0.0	0.502483	0.0	0.0	0.0	0.0	0.0	0.141657
K07657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.316198	0.0	0.161595	0.0	0.0	1.08532	0.0587716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.459175	0.0	0.0	0.0	0.0	0.799972
K07658	0.0	1.80482	2.8147219999999997	0.817809	1.6496180000000003	1.7371050000000001	1.01939	2.217638	3.73137	4.05156	8.058313	4.577667	6.007762	1.877083	2.8210950000000006	7.57297	6.19697	18.79369	3.37254	3.47539	2.64755	2.38673	10.76069	1.3764	1.75326	0.289087	1.40169	1.0123389999999999	6.07298
K07659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0778722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.372987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.120847	0.0	0.0	0.186042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.129338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18392	0.263219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125053	0.0	0.0	0.275922	0.0788269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.731674	0.177451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.629903	0.0	0.0	1.59917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07667	0.0	0.0924071	0.417672	0.234057	0.33091	0.642462	0.3414077	2.42008	0.735445	1.6005	2.9234	6.223228	6.886851	5.3180689999999995	3.043787	1.180435	0.264512	0.0	0.5162100000000001	0.0	1.29231	0.105505	1.201131	1.09314	0.0	1.112051	0.477713	0.0	3.924288
K07668	0.0	1.1815039999999999	3.11908	1.009379	1.83973	0.637561	2.41439	1.26236	0.0	0.0	1.2257	0.180499	0.855841	0.0735968	0.0	6.21706	2.853379	8.75682	7.3769160000000005	0.0	2.07201	5.354060999999999	1.6436	1.270198	4.61439	2.357719	0.9677494999999999	3.2286080000000004	1.240507
K07673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0586758	0.0274056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.338341
K07674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0455208	0.0	0.0	0.526379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0546377	0.0254775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0368897	0.0	0.438269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246519	0.181759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
